ID,Name,Sex,Age,Height,Weight,Team,NOC,Year,City,Sport,Medal
86782,Alan Pierre Nolet,M,24.0,160.0,60.0,Canada,CAN,1992,Barcelona,Gymnastics,Silver
113417,Gabriela Soukalov (-Koukalov),F,24.0,170.0,62.0,Czech Republic,CZE,2014,Sochi,Biathlon,Bronze
74363,Gabriel Maurice Mandrillon,M,25.0,,,France,FRA,1928,Sankt Moritz,Cross Country Skiing,Silver
54763,Jia Delong,M,23.0,183.0,86.0,China,CHN,2008,Beijing,Baseball,Gold
56620,Willi Kafel,M,30.0,,,Austria,AUT,1960,Roma,Gymnastics,Bronze
110104,Yelena Petrovna Shvaybovich (Ksenzhik-),F,26.0,,,Unified Team,EUN,1992,,Basketball,Gold
69944,Marshall Nielsen Limon,M,20.0,184.0,75.0,Canada,CAN,1936,Berlin,Athletics,Silver
33036,Priscilla Ernst,F,22.0,162.0,52.0,Netherlands,NED,1994,Lillehammer,Short Track Speed Skating,Bronze
89688,Masayo Osawa,F,23.0,,,Japan,JPN,1936,Berlin,Diving,Silver
85334,Marcello Neri,M,26.0,,,Italy,ITA,1928,Amsterdam,Cycling,Silver
24505,Wilfrid Cyriaque,M,25.0,173.0,70.0,Haiti,HAI,1976,Montreal,Athletics,Silver
129833,"Lieselotte ""Liesel"" Westermann (-Krieg)",F,23.0,172.0,78.0,West Germany,FRG,1968,Mexico City,Athletics,Silver
18031,Pano Capronis,M,17.0,175.0,80.0,Switzerland,SUI,1964,Tokyo,Swimming,Silver
130787,Ann Shirley Wilson (-Simmonds),F,22.0,168.0,58.0,Great Britain,GBR,1972,Munich,Athletics,Silver
50917,Vin Veikko Sakari Huhtala,M,24.0,165.0,58.0,Finland,FIN,1960,Squaw Valley,Cross Country Skiing,Silver
37169,Ferdinand Friebe,M,30.0,,,Austria,AUT,1924,Paris,Athletics,Bronze
83761,"Mara Florencia ""Flor"" Mutio",F,31.0,171.0,68.0,Argentina,ARG,2016,Rio de Janeiro,Hockey,Bronze
35058,"Samuel ""Sam"" Ferris",M,31.0,174.0,,Great Britain,GBR,1932,Los Angeles,Athletics,Silver
42916,Anastasija Grigorjeva,F,26.0,169.0,65.0,Latvia,LAT,2016,Rio de Janeiro,Wrestling,Bronze
105155,Elier Snchez Quesada,M,21.0,186.0,90.0,Cuba,CUB,2008,Beijing,Baseball,Gold
114264,"Penelope Jane ""Penny"" Stamper-Davis",F,24.0,157.0,56.0,Canada,CAN,1992,Barcelona,Sailing,Gold
35291,Galina Nikanorovna Filatova,F,26.0,186.0,72.0,Soviet Union,URS,1976,Montreal,Athletics,Gold
62630,Frederik Ernst Koopman,M,32.0,,,Netherlands,NED,1920,Antwerpen,Rowing,Gold
71062,"Tatjana ""Tanja"" Logwin",F,26.0,180.0,69.0,Austria,AUT,2000,Sydney,Handball,Silver
91700,Paul Parkinson,M,22.0,178.0,70.0,Sierra Leone,SLE,1992,Barcelona,Athletics,Bronze
11180,Louis Bezzina,M,20.0,,,Malta,MLT,1972,,Cycling,Gold
78939,Fernand Mermoud,M,22.0,,,France,FRA,1936,Garmisch-Partenkirchen,Cross Country Skiing,Gold
69327,Li Chunyang,M,20.0,163.0,56.0,China,CHN,1988,Seoul,Gymnastics,Bronze
62351,Viktoriya Aleksandrovna Komova,F,17.0,150.0,48.0,Russia,RUS,2012,London,Gymnastics,Silver
12897,Egils Bojrs,M,29.0,187.0,94.0,Latvia,LAT,1998,Nagano,Bobsleigh,Bronze
97683,Anastasiya Sergeyevna Puzakova,F,22.0,161.0,45.0,Belarus,BLR,2016,Rio de Janeiro,Athletics,Silver
77650,Megan Jean McJames,F,22.0,168.0,57.0,United States,USA,2010,Vancouver,Alpine Skiing,Gold
28515,Herbert Dijkstra,M,21.0,,,Netherlands,NED,1988,Calgary,Speed Skating,Bronze
113570,Hans Aurelius Srensen,M,48.0,,,Morena,DEN,1948,London,Sailing,Gold
82847,Manuela Mucke,F,25.0,175.0,73.0,Germany,GER,2000,Sydney,Canoeing,Bronze
124300,"Marinus ""Rinus"" van den Berge",M,28.0,171.0,65.0,Netherlands,NED,1928,Amsterdam,Athletics,Gold
79078,Agustn Mestres Rivas,M,25.0,,,Spain,ESP,1948,London,Water Polo,Silver
115719,Olha Volodymyrivna Strazheva,F,15.0,152.0,40.0,Soviet Union,URS,1988,Seoul,Gymnastics,Gold
26229,Jolle De Keukeleire,F,16.0,159.0,47.0,Belgium,BEL,1976,Montreal,Gymnastics,Gold
15334,Fritz Johan Charles Brommesson,M,20.0,,,Sweden,SWE,1924,Paris,Football,Bronze
53256,Farah Jacques,F,26.0,174.0,59.0,Canada,CAN,2016,Rio de Janeiro,Athletics,Gold
64711,Karl Khn,M,32.0,,,Austria,AUT,1936,Berlin,Cycling,Bronze
112392,Samantha Smith,F,20.0,175.0,62.0,Great Britain,GBR,1992,Barcelona,Tennis,Silver
87050,Erwin Nossig,M,,,,Austria,AUT,1928,Amsterdam,Hockey,Silver
131456,Rose-Kaying Woo,F,16.0,145.0,46.0,Canada,CAN,2016,Rio de Janeiro,Gymnastics,Silver
28407,Wilhelm (William) Hunt Diederich,M,48.0,,,United States,USA,1932,,Art Competitions,Silver
80871,Gyz Mogyorossy,M,33.0,,,Hungary,HUN,1948,London,Gymnastics,Silver
38678,Pedro Garca Ramrez,M,21.0,191.0,85.0,Spain,ESP,1984,Los Angeles,Handball,Silver
88444,Akemi Okazato,F,21.0,180.0,70.0,Japan,JPN,1996,Atlanta,Basketball,Gold
95567,Marcin Krzysztof Pochwaa,M,28.0,182.0,80.0,Poland,POL,2012,London,Canoeing,Silver
3423,Hilda Amezaga Harfuch,F,18.0,155.0,47.0,Mexico,MEX,1972,,Gymnastics,Gold
130789,Anna Louise Wilson,F,19.0,,,New Zealand,NZL,1996,Atlanta,Swimming,Gold
12382,Kay Bluhm,M,19.0,191.0,86.0,East Germany,GDR,1988,,Canoeing,Bronze
120796,Juan Pedro Toledo Domnguez,M,22.0,187.0,85.0,Mexico,MEX,2000,Sydney,Athletics,Gold
12575,Dorina Bczg,F,20.0,160.0,48.0,Hungary,HUN,2012,,Gymnastics,Gold
77382,"Jeffrey Daniel ""Dan"" McCormick",M,22.0,196.0,139.0,United States,USA,2008,Beijing,Judo,Silver
7769,Jade Fernandes Barbosa,F,25.0,151.0,45.0,Brazil,BRA,2016,Rio de Janeiro,Gymnastics,Gold
105286,Gerhard Sandbichler,M,30.0,182.0,80.0,Austria-2,AUT,1988,Calgary,Luge,Silver
31894,Driss El Himer,M,30.0,178.0,58.0,France,FRA,2004,Athina,Athletics,Gold
33672,Minski Fabris,M,31.0,189.0,81.0,Yugoslavia,YUG,1972,,Sailing,Gold
17691,Christine Marie Campbell,F,24.0,170.0,68.0,United States,USA,1988,,Rowing,Bronze
60702,Andrey Anatolyevich Kirilyuk,M,31.0,178.0,78.0,Russia,RUS,2000,Sydney,Sailing,Silver
121123,Namita Toppo,F,21.0,163.0,53.0,India,IND,2016,Rio de Janeiro,Hockey,Bronze
52075,Mamoru Inagaki,M,43.0,163.0,80.0,Japan,JPN,1992,Barcelona,Shooting,Bronze
118330,Kazuhito Tanaka,M,27.0,166.0,,Japan,JPN,2012,London,Gymnastics,Gold
11351,Paul Biedermann,M,29.0,193.0,93.0,Germany,GER,2016,Rio de Janeiro,Swimming,Silver
29716,Ahmed Yves Douhou,M,27.0,190.0,94.0,France,FRA,2004,Athina,Athletics,Gold
101600,Manuel Rodas Ochoa,M,32.0,171.0,67.0,Guatemala,GUA,2016,Rio de Janeiro,Cycling,Silver
106935,Werner Schlager,M,35.0,173.0,70.0,Austria,AUT,2008,Beijing,Table Tennis,Silver
21468,Vladimir Dorofeyevich Chuyan,M,24.0,179.0,74.0,Soviet Union,URS,1964,Tokyo,Shooting,Gold
49336,Beatrix Holczy,F,21.0,170.0,65.0,Hungary,HUN,1994,Lillehammer,Biathlon,Gold
7978,Bryan Barnett,M,21.0,183.0,92.0,Canada,CAN,2008,Beijing,Athletics,Silver
74677,Mao Yanling,F,16.0,145.0,36.0,China,CHN,1996,Atlanta,Gymnastics,Silver
61149,Piet Kleine,M,24.0,188.0,86.0,Netherlands,NED,1976,Innsbruck,Speed Skating,Silver
105825,Victoriano Sarmientos Bios,M,19.0,186.0,87.0,Cuba,CUB,1976,,Volleyball,Gold
108168,Fouad Ahmed Sedki,M,26.0,,,Egypt,EGY,1952,Helsinki,Football,Silver
86453,Jozef Ninis,M,32.0,176.0,90.0,Slovakia,SVK,2014,Sochi,Luge,Bronze
41251,Beatriz Branquinho Gomes,F,32.0,169.0,63.0,Portugal,POR,2012,,Canoeing,Gold
87228,Jzef Jan Nowara,M,31.0,180.0,70.0,Poland,POL,1976,Montreal,Fencing,Silver
46744,Albeta Havrankov,F,28.0,167.0,63.0,Czechoslovakia,TCH,1992,Albertville,Cross Country Skiing,Silver
101897,Jean-Louis Roersch,M,23.0,176.0,68.0,Belgium,BEL,1960,Roma,Hockey,Gold
29347,Karin Donckers,F,45.0,168.0,57.0,Belgium,BEL,2016,Rio de Janeiro,Equestrianism,Gold
117927,Miho Takahashi,F,19.0,161.0,56.0,Japan,JPN,2012,London,Swimming,Silver
42806,Julia Emma Greville (-Radley),F,17.0,178.0,67.0,Australia,AUS,1996,Atlanta,Swimming,Gold
44322,Magdalena Gwizdo,F,34.0,178.0,66.0,Poland,POL,2014,Sochi,Biathlon,Bronze
124323,"Elisabeth Margot ""Ellie"" van den Brom",F,22.0,172.0,66.0,Netherlands,NED,1972,Sapporo,Speed Skating,Bronze
50563,Hu In-Jeong,M,26.0,198.0,86.0,South Korea,KOR,2000,,Volleyball,Gold
49346,Jan Holick,M,28.0,183.0,87.0,Czech Republic,CZE,2002,Salt Lake City,Alpine Skiing,Gold
31946,Khalid El-Bied,M,28.0,167.0,68.0,Morocco,MAR,1984,Los Angeles,Football,Silver
72747,Ma Xiangjun,F,23.0,171.0,65.0,China,CHN,1988,Seoul,Archery,Gold
35730,Nathan Flannery,M,23.0,189.0,85.0,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Gold
60304,Kim Wan-Gi,M,24.0,170.0,57.0,South Korea,KOR,1992,Barcelona,Athletics,Gold
60904,Yasuo Kitamura,M,19.0,,,Japan,JPN,1952,Helsinki,Swimming,Bronze
107504,Daniela Schreiber,F,23.0,184.0,67.0,Germany,GER,2012,London,Swimming,Gold
45580,Liat Hani Novitz,F,18.0,167.0,56.0,Israel,ISR,1984,Los Angeles,Rhythmic Gymnastics,Silver
6784,Mohammad Bagheri Motamed,M,26.0,181.0,68.0,Iran,IRI,2012,London,Taekwondo,Bronze
122394,Naoya Tsukahara,M,23.0,166.0,64.0,Japan,JPN,2000,Sydney,Gymnastics,Gold
39505,Lee Gentil,M,41.0,175.0,86.0,Puerto Rico,PUR,1976,Montreal,Sailing,Silver
84294,Katsuhiko Nakamizo,M,30.0,181.0,71.0,Japan,JPN,1996,,Rowing,Bronze
69474,Li Qiumei,F,26.0,180.0,80.0,China,CHN,2000,Sydney,Athletics,Silver
112374,Rebecca Katie Smith,F,31.0,174.0,64.0,New Zealand,NZL,2012,London,Football,Bronze
8751,Christian Baumann,M,21.0,163.0,60.0,Switzerland,SUI,2016,Rio de Janeiro,Gymnastics,Gold
104477,Mizuho Sakaguchi,F,24.0,165.0,52.0,Japan,JPN,2012,London,Football,Silver
16763,"Jonathan Rowell ""Jack"" Burton",M,36.0,,,United States,USA,1956,Stockholm,Equestrianism,Bronze
23668,"Stephen ""Steve"" Cram",M,19.0,186.0,69.0,Great Britain,GBR,1980,Moskva,Athletics,Gold
47861,Biruta Hercova-Hercberga (-emere),F,27.0,164.0,60.0,Soviet Union,URS,1972,Munich,Canoeing,Gold
46905,"Samuel ""Sam"" Hazewinkel",M,29.0,163.0,55.0,United States,USA,2012,London,Wrestling,Silver
101947,"Charles Sinclair ""Charlie"" Rogers",M,27.0,183.0,82.0,Aphrodite,USA,1964,Tokyo,Sailing,Bronze
70137,Stig Lennart Lindewall,M,28.0,167.0,56.0,Sweden,SWE,1964,Tokyo,Gymnastics,Bronze
101615,Enno Rder,M,24.0,175.0,66.0,Germany,GER,1960,Squaw Valley,Cross Country Skiing,Bronze
68374,"Charlotte Emma ""Lotte"" Lehmann (-Sprssig)",F,21.0,,,Germany,GER,1928,Amsterdam,Swimming,Bronze
47744,"Guy Vernor Henry, Jr.",M,37.0,,,United States,USA,1912,Stockholm,Equestrianism,Silver
48465,Heikki Johannes Hietanen,M,21.0,185.0,80.0,Finland,FIN,1936,Berlin,Swimming,Silver
120702,Hans Jrgen Todt,M,31.0,186.0,75.0,West Germany,FRG,1968,Mexico City,Modern Pentathlon,Silver
110712,Bernhard Simmelbauer,M,25.0,170.0,67.0,West Germany,FRG,1988,,Gymnastics,Bronze
62937,Josef Kos,M,,,,Czechoslovakia,TCH,1924,Paris,Gymnastics,Gold
79617,Georgi Petrov Mikhalev,M,24.0,182.0,75.0,Bulgaria,BUL,1992,Barcelona,Swimming,Silver
91718,Frank Parlow,M,29.0,189.0,74.0,Germany,GER,1996,Atlanta,Sailing,Silver
50161,Nicole Hosp,F,30.0,174.0,70.0,Austria,AUT,2014,,Alpine Skiing,Silver
78809,Gabrou Merawi,M,27.0,172.0,62.0,Ethiopia,ETH,1960,,Athletics,Gold
5241,Kevin Arnould,M,21.0,178.0,63.0,France,FRA,2002,Salt Lake City,Nordic Combined,Silver
79490,Mark Petrovich Midler,M,25.0,175.0,75.0,Soviet Union,URS,1956,Melbourne,Fencing,Silver
32623,Sabine Engel (-Hennlich),F,22.0,178.0,80.0,East Germany,GDR,1976,Montreal,Athletics,Gold
113334,Alice Sotero,F,25.0,166.0,53.0,Italy,ITA,2016,Rio de Janeiro,Modern Pentathlon,Bronze
44832,"Robert Bentley ""Robbie"" Haines, Jr.",M,30.0,188.0,95.0,United States,USA,1984,Los Angeles,Sailing,Gold
111102,Manish Singh Rawat,M,25.0,174.0,65.0,India,IND,2016,Rio de Janeiro,Athletics,Gold
114093,"Benjamin ""Ben"" St. Lawrence",M,30.0,180.0,85.0,Australia,AUS,2012,London,Athletics,Gold
87026,Hiroshi Nosaka,M,21.0,,,Japan,JPN,1936,Berlin,Gymnastics,Silver
24075,Gyrgy Csnyi,M,30.0,177.0,68.0,Hungary,HUN,1952,Helsinki,Athletics,Silver
26292,Felipe de la Pozas y Piad,M,18.0,,,Cuba,CUB,1952,,Basketball,Gold
74814,Gabriella Marchi,F,16.0,157.0,46.0,Italy,ITA,1972,Munich,Gymnastics,Gold
128526,Wang Meng,F,24.0,167.0,60.0,China,CHN,2010,,Short Track Speed Skating,Bronze
68244,Marrit Leenstra,F,24.0,170.0,59.0,Netherlands,NED,2014,Sochi,Speed Skating,Silver
126739,Christian Vinge,M,24.0,190.0,74.0,Sjovinge,SWE,1960,Roma,Sailing,Gold
15509,"Charles Douglas ""Doug"" Brown",M,20.0,188.0,69.0,United States,USA,1972,Munich,Athletics,Gold
121670,Rgis Tranquille,M,25.0,182.0,74.0,Seychelles,SEY,1980,Moskva,Athletics,Gold
100958,Everardo Rios Pea,M,,,,Mexico,MEX,1948,London,Gymnastics,Bronze
82981,Diego Mularoni,M,20.0,183.0,77.0,San Marino,SMR,2000,,Swimming,Silver
39985,Marian Gheorghe,M,29.0,,,Romania,ROU,1992,Barcelona,Modern Pentathlon,Bronze
44706,Erich Walter Hagen,M,23.0,174.0,74.0,Germany,GER,1960,Roma,Cycling,Gold
131723,Peter Matthew Wright,M,23.0,188.0,75.0,United States,USA,1996,Atlanta,Swimming,Gold
5136,Margarita Armengol Fuster,F,20.0,165.0,59.0,Spain,ESP,1980,Moskva,Swimming,Gold
50137,Taryn Hosking,F,27.0,177.0,65.0,South Africa,RSA,2008,,Hockey,Gold
14258,Dianne Marie Bowering-Burge,F,21.0,157.0,50.0,Australia,AUS,1964,Tokyo,Athletics,Gold
90704,Juan Palacios,M,18.0,185.0,71.0,Ecuador,ECU,1980,Moskva,Cycling,Bronze
76069,Ivan Masak,M,30.0,181.0,70.0,Czech Republic,CZE,1998,Nagano,Biathlon,Gold
134667,Zhao Tingting,F,21.0,168.0,62.0,China-1,CHN,2004,Athina,Badminton,Bronze
123477,Julia Edelia Uria Madruga,F,16.0,161.0,41.0,Cuba,CUB,1960,Roma,Gymnastics,Silver
75926,Simon Martirosyan,M,19.0,181.0,105.0,Armenia,ARM,2016,Rio de Janeiro,Weightlifting,Bronze
35138,"Michael Wenham ""Mike"" Fibbens",M,24.0,196.0,86.0,Great Britain,GBR,1992,Barcelona,Swimming,Bronze
111053,Gurcharan Singh,M,19.0,191.0,81.0,India,IND,1996,Atlanta,Boxing,Silver
47936,Eduard Hermann,M,32.0,,,Estonia,EST,1920,,Athletics,Gold
61042,Jan Klap,M,26.0,175.0,76.0,Czechoslovakia,TCH,1968,Grenoble,Ice Hockey,Bronze
9877,Abdel Krim Ben Djemil,M,20.0,190.0,80.0,Algeria,ALG,1980,Moskva,Handball,Gold
60707,Vasily Vasilyevich Kiriyenko,M,35.0,182.0,75.0,Belarus,BLR,2016,Rio de Janeiro,Cycling,Gold
36630,Lester Francel,M,22.0,160.0,51.0,Colombia,COL,1972,Munich,Weightlifting,Bronze
1257,Maximiliano Aguilar Salazar,M,22.0,161.0,70.0,Mexico,MEX,1972,Munich,Water Polo,Silver
68836,Carolyne Lepage,F,21.0,157.0,48.0,Canada,CAN,1996,Atlanta,Judo,Gold
56444,Piotr Juszczak,M,28.0,197.0,94.0,Poland,POL,2016,Rio de Janeiro,Rowing,Silver
67728,Federico Lecot,M,,,,Argentina,ARG,1924,Paris,Rowing,Bronze
105037,Dalibor amal,M,28.0,183.0,86.0,Croatia,CRO,2014,Sochi,Alpine Skiing,Gold
112108,"Antoine Joseph Ghislain ""Tony"" Smet",M,30.0,,,Belgium,BEL,1900,Paris,Fencing,Gold
97073,Sylvain Prive,M,21.0,173.0,69.0,France,FRA,1992,Albertville,Figure Skating,Bronze
94294,Mikhail Peunov,M,24.0,177.0,,Soviet Union,URS,1972,Munich,Archery,Bronze
98545,Andy Ram,M,24.0,180.0,82.0,Israel,ISR,2004,Athina,Tennis,Silver
18858,Igor Cassina,M,23.0,180.0,73.0,Italy,ITA,2000,Sydney,Gymnastics,Silver
35214,"James Thomas ""Jim"" Fifer",M,22.0,186.0,84.0,United States,USA,1952,Helsinki,Rowing,Gold
101188,Antal Rizmayer,M,20.0,171.0,73.0,Hungary,HUN,1960,,Wrestling,Silver
125964,Andrea Verdina,M,31.0,170.0,68.0,Italy,ITA,2000,Sydney,Equestrianism,Gold
47102,Ture Eskil Hedman,M,24.0,,,Sweden,SWE,1920,Antwerpen,Gymnastics,Silver
101779,Jennifer Jill Rodriguez,F,33.0,162.0,58.0,United States,USA,2010,Vancouver,Speed Skating,Bronze
89401,Janja Orel,F,19.0,175.0,60.0,Slovenia,SLO,1996,Atlanta,Sailing,Gold
2000,Mubarak Al-Khater,M,18.0,170.0,68.0,Qatar,QAT,1984,Los Angeles,Football,Gold
74273,Man Dandan,F,16.0,165.0,56.0,China,CHN,2006,Torino,Cross Country Skiing,Gold
41436,Compton Aloysius Gonsalves,M,21.0,,,Trinidad and Tobago,TTO,1948,London,Cycling,Gold
112342,Louis Antoine Smith,M,23.0,184.0,76.0,Great Britain,GBR,2012,London,Gymnastics,Bronze
25624,Ian Davies,M,24.0,198.0,88.0,Australia,AUS,1980,Moskva,Basketball,Gold
65040,Alexander Knzler,M,26.0,179.0,68.0,West Germany,FRG,1988,Seoul,Boxing,Silver
97661,"Emiel Adrien ""Miel"" Puttemans",M,24.0,175.0,68.0,Belgium,BEL,1972,Munich,Athletics,Gold
134296,Vsevolods Zeonijs,M,35.0,172.0,76.0,Latvia,LAT,2008,Beijing,Judo,Gold
76933,James Michael May,M,24.0,175.0,77.0,Great Britain,GBR,1992,Barcelona,Gymnastics,Silver
68407,Veli Veikko Valtteri Lehtel,M,29.0,183.0,75.0,Finland,FIN,1964,Tokyo,Rowing,Bronze
21032,Choi Jun-Sang,M,30.0,178.0,70.0,South Korea,KOR,2008,Beijing,Equestrianism,Gold
57011,Claver Kamanya,M,25.0,175.0,65.0,Tanzania,TAN,1972,Munich,Athletics,Gold
14485,Marian Brackenridge,F,29.0,,,United States,USA,1932,Los Angeles,Art Competitions,Silver
80583,Masakatsu Miyamoto,M,30.0,170.0,68.0,Japan,JPN,1968,Mexico City,Football,Gold
65492,Sven Kwiatkowski,M,27.0,171.0,65.0,Germany,GER,2004,Athina,Gymnastics,Bronze
16144,Johannes Erwin Buder,M,26.0,,,Germany,GER,1912,Stockholm,Gymnastics,Silver
83358,Eric Munshaw,M,18.0,180.0,68.0,Canada,CAN,1972,Munich,Canoeing,Gold
88459,Makoto Okiguchi,M,22.0,161.0,57.0,Japan,JPN,2008,Beijing,Gymnastics,Bronze
107739,Karl Schumm,M,29.0,,,Germany,GER,1928,Amsterdam,Diving,Silver
76964,"Elizabeth Jean ""Betty Jean"" Maycock (-Harrington)",F,17.0,157.0,49.0,United States,USA,1960,Roma,Gymnastics,Gold
79682,Pl Gunnar Mikkelsplass,M,22.0,170.0,62.0,Norway,NOR,1984,Sarajevo,Cross Country Skiing,Gold
47595,Darby Joseph Hendrickson,M,21.0,185.0,86.0,United States,USA,1994,Lillehammer,Ice Hockey,Bronze
86661,No Yeong-Mi,F,24.0,,,South Korea,KOR,1992,Barcelona,Hockey,Bronze
73308,Hideko Maehata (-Hyodo),F,22.0,,,Japan,JPN,1936,Berlin,Swimming,Silver
59173,Shahid Ali Khan,M,19.0,170.0,60.0,Pakistan,PAK,1984,Los Angeles,Hockey,Bronze
23277,Artur Manuel de Jess Arede Correia Costa,M,22.0,180.0,72.0,Portugal,POR,1992,,Swimming,Silver
127110,Jens Voigt,M,36.0,190.0,77.0,Germany,GER,2008,Beijing,Cycling,Gold
120226,Domingo Tibaduiza Reyes,M,25.0,169.0,54.0,Colombia,COL,1976,Montreal,Athletics,Bronze
16197,"Kenneth Frederick ""Ken"" Buffin",M,24.0,163.0,64.0,Great Britain,GBR,1948,London,Gymnastics,Bronze
100171,Milan Revick,M,27.0,180.0,74.0,Czechoslovakia,TCH,1992,Barcelona,Wrestling,Bronze
63926,Roman Sergeyevich Krech,M,20.0,180.0,78.0,Kazakhstan,KAZ,2010,,Speed Skating,Gold
56211,Adrin Juhsz,M,26.0,188.0,89.0,Hungary,HUN,2016,Rio de Janeiro,Rowing,Silver
115524,"Alf Bertel ""Bebbe"" Storskrubb",M,31.0,170.0,66.0,Finland,FIN,1948,London,Athletics,Silver
4891,Eduard Arbs Borras,M,25.0,174.0,70.0,Spain,ESP,2008,Beijing,Hockey,Silver
87013,Edward Felix Norton,M,39.0,,,Great Britain,GBR,1924,Chamonix,Alpinism,Gold
94263,John William Pettigrew,M,22.0,,,Australia,AUS,1956,Melbourne,Football,Gold
132744,Ye Shiwen,F,16.0,173.0,64.0,China,CHN,2012,London,Swimming,Silver
64728,Jochen Khner,M,31.0,184.0,70.0,Germany,GER,2012,London,Rowing,Bronze
51458,Taras Hyrb,M,20.0,180.0,82.0,Canada,CAN,1972,Munich,Wrestling,Gold
35646,Irene Margarita Fitzner (-Dahlgren),F,16.0,172.0,60.0,Argentina,ARG,1972,Munich,Athletics,Gold
71497,Karen Maree Lord,F,18.0,182.0,66.0,Australia,AUS,1988,Seoul,Swimming,Bronze
6703,Anatoly Stepanovich Badrankov,M,31.0,178.0,64.0,Soviet Union,URS,1972,Munich,Athletics,Silver
42323,Maurice Marcel Gramain,M,24.0,,,France,FRA,1936,Berlin,Fencing,Silver
90721,Madara Palameika,F,25.0,184.0,76.0,Latvia,LAT,2012,London,Athletics,Bronze
30237,Rodrigo Linck Duarte,M,24.0,177.0,70.0,Brazil,BRA,2004,Athina,Sailing,Silver
85075,Salma Negmeldin,F,20.0,160.0,49.0,Egypt,EGY,2016,Rio de Janeiro,Synchronized Swimming,Silver
109086,"Nicholas ""Nick"" Shackell",M,21.0,193.0,86.0,Great Britain,GBR,1996,,Swimming,Gold
96485,Dine Potter,F,20.0,,,Antigua and Barbuda,ANT,1996,,Athletics,Gold
94949,Jacinthe Maryse Pineau,F,18.0,172.0,65.0,Canada,CAN,1992,Barcelona,Swimming,Silver
71995,Franoise Lucas,F,24.0,168.0,62.0,France,FRA,1964,Innsbruck,Speed Skating,Gold
47339,"Hendrikus Antonius Engelbertus ""Danny"" Heister",M,32.0,190.0,80.0,Netherlands,NED,2004,Athina,Table Tennis,Bronze
30388,Diana Gnkova Dudeva,F,20.0,157.0,46.0,Bulgaria,BUL,1988,Seoul,Gymnastics,Gold
118030,Masao Takemoto,M,32.0,160.0,56.0,Japan,JPN,1952,Helsinki,Gymnastics,Gold
114572,Mario Stecher,M,24.0,177.0,62.0,Austria,AUT,2002,Salt Lake City,Nordic Combined,Silver
125289,Israel Vargas Ziga,M,22.0,171.0,70.0,Mexico,MEX,1968,Mexico City,Wrestling,Bronze
4053,Gyula Andrsi,M,,,,Hungary,HUN,1948,,Canoeing,Gold
85341,Bernhard Nermerich,M,29.0,180.0,59.0,West Germany,FRG,1968,Mexico City,Athletics,Bronze
55596,Kenneth Jonassen,M,34.0,188.0,81.0,Denmark,DEN,2008,Beijing,Badminton,Bronze
33712,"Eleftherios ""Lefteris"" Fafalis",M,29.0,180.0,77.0,Greece,GRE,2006,Torino,Cross Country Skiing,Gold
122903,Robert Tvorogal,M,21.0,168.0,87.0,Lithuania,LTU,2016,Rio de Janeiro,Gymnastics,Bronze
20055,Rolando Chvez Martnez,M,25.0,176.0,69.0,Mexico,MEX,1968,Mexico City,Water Polo,Gold
45492,Xing Han,F,22.0,165.0,57.0,Congo (Brazzaville),CGO,2012,London,Table Tennis,Bronze
2170,Hadi Soua'an Al-Somaily Jaadan,M,19.0,191.0,72.0,Saudi Arabia,KSA,1996,Atlanta,Athletics,Bronze
97832,"Theodorus Jacobus Leonardus ""Dick"" Quax",M,28.0,183.0,65.0,New Zealand,NZL,1976,Montreal,Athletics,Silver
1667,Mirabella Viliamivna Akhunu,F,17.0,159.0,50.0,Ukraine,UKR,2004,Athina,Gymnastics,Gold
42918,Rayna Ivanova Grigorova,F,33.0,163.0,55.0,Bulgaria,BUL,1964,Tokyo,Gymnastics,Gold
123015,Konstantinos Tzortzakis,M,,,,Greece,GRE,1906,Athina,Cycling,Bronze
64088,Einar Kristinn Kristgeirsson,M,20.0,185.0,94.0,Iceland,ISL,2014,Sochi,Alpine Skiing,Bronze
61175,"Janez ""Jani"" Klemeni",M,28.0,190.0,84.0,Slovenia,SLO,2000,Sydney,Rowing,Bronze
79206,"Frederick H. ""Fred"" Meyer",M,25.0,,,United States,USA,1936,Berlin,Gymnastics,Gold
110961,Christine Margaret Sinclair,F,25.0,176.0,75.0,Canada,CAN,2008,Beijing,Football,Bronze
29863,Jaromr Dragan,M,30.0,182.0,86.0,Slovakia,SVK,1994,Lillehammer,Ice Hockey,Bronze
40472,Andrea Fernanda Giordano Porri,F,16.0,,,Argentina,ARG,1992,Barcelona,Gymnastics,Gold
77522,"Michael Anthony ""Mike"" McFarlane",M,20.0,178.0,74.0,Great Britain,GBR,1980,Moskva,Athletics,Silver
41847,Julia Grges,F,23.0,180.0,69.0,Germany-1,GER,2012,London,Tennis,Bronze
83787,Charles Henri Marcel Muzard,M,30.0,,,France,FRA,1924,Paris,Athletics,Gold
41646,Rubn del Carmen Gonzlez Rojas,M,24.0,,,Chile,CHI,1952,Helsinki,Football,Gold
12233,Holly Bethan Bleasdale-Bradshaw,F,24.0,175.0,67.0,Great Britain,GBR,2016,Rio de Janeiro,Athletics,Gold
109441,Nicola Maria Shearn,F,21.0,174.0,60.0,Great Britain,GBR,1988,Seoul,Synchronized Swimming,Bronze
